,Speed (OBD)(km/h),Absolute Throttle Position B(%),Torque(Nm),CO2_emission_g_per_km
9083,78.0,26.66666603,32.29838898,130.39567535918977
9084,78.0,26.27450943,32.29838898,131.1452873656124
9085,79.0,26.66666603,19.16599339,131.1452873656124
9086,79.0,26.66666603,19.16599339,130.22537379882394
9087,79.0,27.05882263,19.16599339,131.12132651087998
9088,80.0,28.62745094,19.09631573,133.53100755994646
9089,80.0,28.62745094,19.09631573,134.89621841084403
9090,81.0,31.76470566,19.09631573,151.71246041261742
9091,81.0,31.76470566,17.83631361,161.28933954395626
9092,82.0,31.37254906,38.50020463,167.2732062587284
9093,83.0,31.76470566,32.08665363,147.97259826588336
9094,83.0,30.98039246,32.08665363,147.97259826588336
9095,84.0,29.41176414,31.19465344,135.0167989062263
9096,84.0,27.84313774,31.19465344,132.17671021221864
9097,85.0,27.84313774,18.27339712,129.9512928673574
9098,85.0,25.09803963,18.27339712,123.39078932176484
9099,85.0,24.31372643,18.27339712,123.39078932176484
9118,84.0,22.74509811,39.84659396,118.66252764330916
9119,84.0,21.56862831,39.84659396,110.80089759941617
9120,84.0,20.3921566,39.84659396,110.80089759941617
9121,85.0,17.25490189,35.65424581,99.32873062105611
9194,74.0,29.01960754,18.37865838,136.06388576759224
9195,74.0,28.62745094,18.37865838,137.67106216685102
9196,74.0,30.19607925,18.37865838,141.47673809086464
9197,75.0,30.19607925,18.59041701,145.13845638154086
9198,75.0,30.19607925,18.59041701,139.1687684138567
9199,76.0,28.23529434,18.59041701,135.24483817752647
9230,62.0,30.19607925,14.67545285,171.86864716298572
9231,62.0,25.49019623,14.67545285,193.9259900253115
9234,62.0,27.84313774,26.4051266,179.63520590434982
9235,63.0,27.84313774,24.27549722,170.10445501307362
9236,64.0,26.27450943,24.27549722,166.68736490950738
9237,65.0,25.88235283,28.36958188,161.6535886313647
9238,66.0,23.13725471,28.36958188,151.82285359154895
9239,67.0,22.35294151,28.5563182,141.61733533993538
9240,68.0,21.56862831,36.71548016,155.23448871613448
9241,68.0,22.35294151,36.71548016,155.23448871613448
9271,68.0,29.41176414,37.14791918,137.70841868847478
9272,68.0,29.41176414,37.14791918,142.57417292276654
9273,69.0,30.58823586,36.91945488,146.9451629466931
9274,69.0,30.19607925,36.91945488,137.9062854687444
9275,69.0,25.49019623,36.91945488,83.25285200013978
9286,76.0,45.09803772,48.68901536,191.04414828169604
9287,78.0,29.01960754,55.61927335,191.04414828169604
9288,79.0,29.80392075,28.00888674,166.28130619759153
9289,80.0,29.80392075,24.54569467,168.19317915495776
9290,81.0,30.58823586,27.06826166,161.7816894191821
9291,82.0,25.09803963,35.30759016,161.1099241125673
9292,82.0,25.09803963,35.30759016,133.51882967933238
9293,82.0,24.70588303,35.30759016,127.5376395668024
9304,79.0,23.52941132,30.45515587,120.64818576779173
9305,79.0,25.88235283,30.45515587,132.91850341342652
9306,79.0,25.88235283,30.45515587,133.241958094801
9308,80.0,27.84313774,32.67526225,136.57975391153548
9309,81.0,27.45098114,35.58268295,134.2783477371631
9310,81.0,27.84313774,35.58268295,132.68052361845247
9311,81.0,27.45098114,35.58268295,132.99016181648912
9312,81.0,26.27450943,35.58268295,132.99016181648912
9313,82.0,25.88235283,31.65765401,132.28764625196806
9314,82.0,23.13725471,31.65765401,126.96209412762163
9315,82.0,23.13725471,31.65765401,121.11614850084733
9320,83.0,21.1764698,32.04161555,112.71859824135768
9321,83.0,19.6078434,32.04161555,112.71859824135768
9322,82.0,17.25490189,32.04161555,94.17109712769472
9350,80.0,20.0,18.94478416,108.81140788977885
9351,79.0,20.0,18.94478416,110.01530009095225
9352,79.0,20.3921566,18.94478416,114.77505189950463
9353,80.0,20.7843132,18.89942282,118.64217394026554
9354,80.0,21.96078491,18.89942282,120.65583033057007
9355,80.0,22.35294151,18.89942282,120.9043882672001
9356,81.0,22.74509811,18.59586962,122.34372254419608
9357,81.0,23.13725471,18.59586962,122.34372254419608
9358,80.0,23.52941132,18.59586962,125.35519482580226
9359,80.0,23.92156792,18.59586962,127.03372930828158
9394,65.0,20.7843132,19.15401366,119.854891377717
9395,65.0,14.11764717,19.15401366,75.19572215439871
9399,65.0,18.03921509,38.75965718,98.15096107738478
9400,65.0,18.03921509,38.75965718,98.15096107738478
9401,65.0,13.72549057,38.75965718,84.84840554839622
9425,64.0,12.94117641,27.61167445,73.0340772679545
9426,64.0,16.86274529,27.61167445,84.54656585772615
9427,65.0,17.64705849,27.61167445,94.1910006365277
9428,65.0,18.03921509,15.35253559,109.29441075632522
9429,65.0,19.2156868,15.35253559,125.8225275684196
9430,65.0,20.3921566,15.35253559,141.97931416143942
9451,61.0,25.09803963,27.2501492,167.44411458544033
9452,61.0,24.70588303,27.2501492,165.30260811806897
9453,62.0,24.70588303,15.17434994,166.76100787849887
9454,62.0,25.09803963,15.17434994,165.50619462193663
9455,63.0,25.09803963,28.94991007,166.39681952550558
9456,63.0,24.31372643,28.94991007,163.64162542070994
9457,64.0,24.70588303,26.86455589,163.64162542070994
9458,64.0,24.70588303,26.86455589,164.45631952071187
9459,65.0,24.70588303,26.00172339,164.31252573691148
9460,65.0,24.70588303,26.00172339,159.52800006247787
9461,65.0,24.70588303,26.00172339,147.89754279996285
9462,66.0,21.1764698,29.20304498,146.79823014516953
9463,66.0,22.35294151,29.20304498,147.01755370809298
9464,66.0,21.96078491,29.20304498,147.01755370809298
9465,66.0,21.96078491,29.20304498,147.27271847138755
9467,67.0,21.96078491,25.08935572,146.59073661216274
9468,66.0,21.56862831,25.08935572,144.77531355086288
9469,66.0,21.96078491,25.08935572,144.77531355086288
9470,66.0,21.96078491,25.08935572,148.50601533414175
9496,43.0,21.56862831,11.13841059,202.39935832045725
9497,45.0,23.13725471,36.96163282,204.75910981697223
9498,46.0,23.13725471,21.97342443,213.25046804488588
9499,46.0,23.13725471,21.97342443,213.25046804488588
9500,47.0,23.13725471,17.40610891,218.36653410827716
9501,48.0,25.09803963,18.51530225,210.64917197093712
9502,49.0,19.2156868,21.75333624,165.85970369826552
9503,50.0,18.8235302,16.80855396,138.90068450276334
9504,50.0,19.2156868,16.80855396,138.90068450276334
9505,51.0,21.56862831,18.97394151,173.59082113032565
9506,51.0,21.56862831,18.97394151,200.52279646722803
9507,52.0,21.56862831,19.63694338,196.64340381445442
9508,53.0,21.96078491,24.64839319,195.7324024830404
9509,53.0,23.52941132,24.64839319,199.95564410583324
9510,52.0,23.52941132,24.64839319,168.12759770230542
9519,48.0,25.09803963,11.07192537,213.58711328773424
9520,49.0,25.88235283,11.07192537,223.81270598156323
9521,51.0,27.45098114,33.5444667,236.81665421293036
9522,51.0,32.15686417,33.5444667,236.81665421293036
9528,67.0,30.19607925,60.77616983,178.78004609149923
9531,73.0,21.1764698,45.10770695,117.60510743729238
9562,49.0,16.07843208,19.46548396,93.29832721340263
9563,50.0,16.47058868,19.8340199,92.75837505558987
9565,51.0,14.90196037,22.194922,75.08570806870287
9566,51.0,13.72549057,22.194922,75.08570806870287
9574,51.0,13.33333302,11.68614332,85.36108518914426
9575,51.0,15.68627453,11.68614332,85.36108518914426
9576,51.0,15.29411793,11.68614332,79.5963782447133
9591,45.0,19.6078434,18.60982765,138.58061570577757
9592,45.0,19.6078434,18.60982765,172.441300570201
9593,47.0,23.52941132,33.46813004,211.75488829266274
9594,48.0,26.66666603,18.08057202,231.67338073288093
9595,48.0,27.05882263,18.08057202,227.78888249540898
9596,48.0,30.19607925,18.08057202,227.78888249540898
9597,49.0,30.19607925,16.22038109,245.1881122300822
9598,50.0,30.19607925,20.96356907,228.74109350457485
9599,50.0,29.41176414,20.96356907,221.82855695471594
9600,50.0,29.01960754,20.96356907,222.6534283011036
9613,46.0,16.07843208,14.99729825,91.20182723995016
9614,46.0,16.07843208,14.99729825,91.20182723995016
9615,47.0,14.90196037,13.73844044,77.69543246293381
9616,47.0,14.90196037,13.73844044,76.44095650068145
9617,48.0,14.50980377,13.73844044,75.44334333740167
9618,49.0,14.90196037,25.39147239,77.81022901347205
9619,50.0,14.90196037,17.71897565,75.17745380439763
9620,50.0,14.90196037,17.71897565,75.17745380439763
9621,52.0,14.90196037,31.96052321,78.00401018965323
9622,53.0,15.29411793,16.41387338,75.0327594541306
9623,53.0,14.90196037,16.41387338,75.0327594541306
9624,53.0,14.90196037,16.41387338,75.2502929321248
9625,53.0,14.90196037,16.41387338,75.99633853348446
9626,53.0,14.11764717,16.41387338,75.99633853348446
9632,52.0,19.2156868,11.39832604,160.70080125360585
9633,52.0,19.2156868,11.39832604,157.65921322571296
9634,53.0,19.2156868,16.45997949,161.5408369428734
9635,53.0,18.43137169,16.45997949,161.5408369428734
9636,53.0,18.43137169,16.45997949,178.7194350578257
9637,54.0,18.8235302,21.93897092,149.33991836782135
9638,54.0,18.03921509,21.93897092,149.33991836782135
9639,54.0,18.03921509,21.93897092,131.1250736182974
9640,54.0,19.6078434,21.93897092,140.31202214976432
9641,54.0,18.43137169,21.93897092,140.31202214976432
9642,55.0,18.43137169,21.46987251,120.23246179182634
9643,55.0,16.86274529,21.46987251,105.21513016379991
9644,55.0,16.07843208,21.46987251,91.24959158417205
9645,55.0,15.68627453,21.46987251,91.24959158417205
9652,55.0,18.03921509,22.10338991,126.01984002794197
9653,55.0,18.03921509,22.10338991,122.49596099103178
9654,55.0,17.64705849,22.10338991,122.49596099103178
9655,55.0,17.64705849,22.10338991,121.12308061755161
9656,56.0,18.43137169,22.54657642,134.47232029700623
9657,56.0,20.0,22.54657642,134.47232029700623
9658,56.0,20.0,22.54657642,143.08449748296272
9659,57.0,20.0,21.03222784,144.30702832730475
9660,57.0,20.3921566,21.03222784,144.30702832730475
9661,57.0,21.56862831,21.03222784,143.07248430663725
9662,57.0,21.56862831,21.03222784,150.90820626309008
9663,57.0,21.56862831,21.03222784,150.79688486225007
9664,58.0,21.56862831,21.60393942,150.79688486225007
9665,58.0,21.56862831,21.60393942,146.88874204167294
9666,58.0,21.1764698,21.60393942,147.61423671220825
9667,58.0,21.1764698,21.60393942,147.61423671220825
9711,40.0,17.64705849,23.46224902,147.4338702008509
9712,41.0,17.64705849,20.9153864,142.36069111616354
9713,42.0,16.07843208,20.9153864,100.593538153584
9726,43.0,16.47058868,21.88399218,111.61757767388727
9727,44.0,17.64705849,21.62417371,144.0080343309308
9728,44.0,18.03921509,21.62417371,118.89167512724075
9746,40.0,27.05882263,15.5915961,233.39859187634244
9747,40.0,27.05882263,15.5915961,233.39859187634244
9748,41.0,30.58823586,13.06207014,226.48610663644342
9751,40.0,19.2156868,13.06207014,112.22386331186142
9796,25.0,16.47058868,16.39299129,156.39453413910707
9797,25.0,13.72549057,16.39299129,156.39453413910707
9798,25.0,14.50980377,16.39299129,143.73553155449216
9800,26.0,15.29411793,10.16266222,148.26445487645782
9801,26.0,14.50980377,10.16266222,151.79190811370978
9802,27.0,14.50980377,9.73618138,146.16206951824137
9803,27.0,14.11764717,9.73618138,141.2290251325161
9804,27.0,14.50980377,9.73618138,151.53739308753185
9805,28.0,15.68627453,9.29495572,132.73308311115522
9806,29.0,15.68627453,9.29495572,133.5240121429968
9807,29.0,14.50980377,5.90023816,146.46028801967054
9808,29.0,13.72549057,5.90023816,127.91115439031432
9809,29.0,13.72549057,5.90023816,120.84770920073669
9810,29.0,13.72549057,5.90023816,120.53965625364347
9860,31.0,14.50980377,30.27381656,184.93798567525621
9861,32.0,13.33333302,13.14395509,85.7083173904645
9862,32.0,13.33333302,13.14395509,82.84013233442757
9863,32.0,13.33333302,13.14395509,90.69351506599082
9864,34.0,13.33333302,32.2024917,90.69351506599082
9865,35.0,13.33333302,13.42282734,88.36515015413494
9866,37.0,13.33333302,32.21842415,86.22033336910422
9867,38.0,13.33333302,15.54687352,86.50938012788487
9868,40.0,13.33333302,26.65471867,83.7844003060083
9869,40.0,13.72549057,26.65471867,82.58457268823317
9870,40.0,13.72549057,26.65471867,82.58457268823317
9871,40.0,13.33333302,26.65471867,87.23491496903651
9888,32.0,20.3921566,14.87406934,228.4558591325279
9889,33.0,16.47058868,15.69191289,228.4558591325279
9890,34.0,16.47058868,13.48073733,95.16957235976162
9891,33.0,13.72549057,13.48073733,91.63380449235689
9892,33.0,13.33333302,13.48073733,93.53829475254317
9895,34.0,12.94117641,13.6963905,86.43767892956161
9896,34.0,12.94117641,13.6963905,84.63108203428281
9897,36.0,13.33333302,24.63079275,87.44248563210022
9898,36.0,13.33333302,24.63079275,85.76089818286876
9899,36.0,13.33333302,24.63079275,85.76089818286876
9900,34.0,12.94117641,24.63079275,86.82794668423865
9956,28.0,17.25490189,7.74978246,216.8321303319347
9959,30.0,13.33333302,15.24518225,97.82393134123856
9960,31.0,13.33333302,16.80684848,88.47564929407369
9961,30.0,13.33333302,16.80684848,85.18799548003105
9962,30.0,13.33333302,16.80684848,87.48993305558172
